Id,PostTypeId,CreationDate,Title,OwnerUserId,Tags,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
"67271","1","2020-01-30 13:04:36","How to perform node classification using Graph Neural Networks","60020","<neural-network><deep-learning><graphs>","2","214","2","1",""
"67272","1","2020-01-30 13:09:21","Visualizing categorical data in scatter plot with Orange (version > 3.18)","89160","<orange><plotting><orange3>","1","130","1","2",""
"67274","1","2020-01-30 13:28:41","Word2Vec and Tf-idf how to combine them","57738","<nlp><text-mining><feature-engineering><word2vec><tfidf>","2","2607","1","0",""
"67276","1","2020-01-30 15:01:44","Advantage of Centralized training in deep learning over distributed training","89165","<machine-learning><bigdata><accuracy>","1","26","0","0",""
"67280","1","2020-01-30 15:33:28","Difference detection between two images","89167","<python><deep-learning><computer-vision><opencv>","2","207","0","3",""
"67282","1","2020-01-30 15:54:10","Reaching 100% accurray in Data Mining","86518","<data-mining><text-mining><topic-model><lda>","1","40","2","0",""
"67284","1","2020-01-30 16:02:03","Extraction information from PDF files using ML (Invoice number, line items in table)","89168","<machine-learning><python><named-entity-recognition>","2","432","0","1",""
"67285","1","2020-01-30 17:03:31","EarlyStopping in GridSearch - how to get the mean epoch after which training stopped?","62752","<keras><scikit-learn><gridsearchcv>","0","68","0","2",""
"67288","1","2020-01-30 19:01:32","Dynamic pricing with aggregate constraints","89176","<machine-learning><reinforcement-learning>","1","56","1","0",""
"67289","1","2020-01-30 19:46:01","What are some nice projects to do on Knowledge graphs?","88960","<machine-learning><python><neural-network><knowledge-base>","1","50","0","0",""
"67295","1","2020-01-31 00:18:49","If I use Gibbs sampling with a Bayesian model, what do I have to check is memoryless?","89193","<bayesian><markov-process>","3","31","0","1",""
"67296","1","2020-01-31 00:19:05","Tool/Technology/Framework to process file with 1GB","89194","<dataset><pyspark><json>","1","19","0","0",""
"67298","1","2020-01-31 00:36:06","Q learning for blackjack, reward function?","82088","<reinforcement-learning>","4","167","2","1",""
"67301","1","2020-01-31 01:01:16","Using GRU with FeedForward layers in Python","8969","<python><deep-learning><keras><lstm><gru>","1","120","1","6",""
"67305","1","2020-01-31 02:09:18","LONG SHORT-TERM MEMORY Hochreiter's paper BPTT","89139","<lstm><backpropagation><mathematics>","2","26","0","0",""
"67308","1","2020-01-31 03:38:17","Root cause analysis using Machine Learning or NN","89200","<machine-learning><neural-network><lstm><pattern-recognition>","1","167","0","5","1"
"67310","1","2020-01-31 05:43:20","How does ResNet bottleneck architecture's input size is possible to change from 56x56x64 to 56x56x356?","87803","<deep-learning><cnn><deep-network>","3","344","1","1","1"
"67311","1","2020-01-31 05:48:07","Recommender system that matches similar customers with similar highly rated products?","74946","<python><clustering><recommender-system><ranking><matrix>","2","27","1","0","2"
"67312","1","2020-01-31 06:22:51","imbalanced target dataset(multi class)","67437","<machine-learning><random-forest><class-imbalance>","1","37","1","0",""
"67313","1","2020-01-31 07:55:16","How to apply a groupby rolling function to create multiple columns in the dataframe","69121","<machine-learning><python><time-series><pandas><numpy>","3","1561","0","0","1"
"67317","1","2020-01-31 09:53:26","GAN: Discriminator converges, generator learns almost nothing","68249","<gradient-descent><gan><generative-models>","1","94","1","2",""
"67318","1","2020-01-31 10:07:47","Convolution layer dimensions in deeper layers?","69843","<deep-learning><convolution>","1","193","2","0",""
"67320","1","2020-01-31 10:24:54","Should the weights be rotated when using SciPy full convolution?","87575","<gradient-descent><convolution><backpropagation><scipy>","1","19","0","0",""
"67321","1","2020-01-31 11:05:24","Does using user-specific accumulative variables causes data leakage?","84640","<data-leakage>","4","23","2","0",""
"67322","1","2020-01-31 11:19:44","GAN generator producing distinguishable output","89213","<machine-learning><python><deep-learning><keras><gan>","1","32","0","7",""
"67323","1","2020-01-31 11:37:25","Can we optimize heterogeneous parameters of RBF Network using Gradient Descent?","57610","<optimization><gradient-descent><rbf>","1","45","0","1",""
"67326","1","2020-01-31 11:49:12","Classifying one particular class of documents from the rest","89214","<machine-learning><nlp><text><text-classification>","3","45","1","0",""
"67327","1","2020-01-31 12:22:46","Getting transportation turnover as null when i filtered by Product nature","89216","<sql>","1","13","0","0",""
"67330","1","2020-01-31 13:14:51","Are there any examples other than anomaly detection where unsupervised deep learning could be useful?","89220","<deep-learning><clustering><unsupervised-learning>","2","47","1","1","1"
"67331","1","2020-01-31 13:20:49","How to analyse player and enemy position for data analysis","89219","<python><clustering><data-analysis>","1","39","1","0","1"
"78161","1","2020-07-23 03:48:20","How to make use of POS tags as useful features for a NaiveBayesClassifier for sentiment analysis?","100895","<machine-learning><nlp><naive-bayes-classifier><sentiment-analysis>","0","367","1","2","1"
"78164","1","2020-07-23 04:22:47","How to create a Question bank out of several Question papers?","54229","<machine-learning><python><deep-learning><text><ocr>","0","10","0","0",""
"78165","1","2020-07-23 05:22:49","What are ways to pick a single training sample to compute gradient in SGD?","100034","<gradient-descent><mini-batch-gradient-descent>","0","25","0","0",""
"78166","1","2020-07-23 05:50:19","Can features negatively correlated with the target be used?","96033","<feature-selection><correlation>","0","296","2","0",""
"78173","1","2020-07-23 08:22:41","Logistic regression vs Random Forest on imbalanced data set","31610","<random-forest><logistic-regression>","1","80","1","0",""
"78177","1","2020-07-23 08:42:30","Is there any research on zonal OCR / field level ORC / template OCR?","8820","<terminology><ocr>","1","19","0","0",""
"78179","1","2020-07-23 08:50:09","What is the difference between ICR and OCR?","8820","<reference-request><ocr>","2","69","0","0",""
"78180","1","2020-07-23 09:06:09","Pandas/Python - comparing two columns for matches not in the same row","100262","<python><pandas><dataframe>","0","4687","1","0","0"
"78181","1","2020-07-23 10:01:12","How can I predict the true label for data with incomplete features based on the model learned by data with complete features?","101228","<machine-learning><deep-learning><data-mining><bigdata><training>","-1","30","1","5",""
"78187","1","2020-07-23 12:19:54","Measure correlation for categorical vs continous variable","71246","<python><r><regression><correlation>","2","176","2","4",""
"78188","1","2020-07-23 12:24:34","Alternative regression model algorithms for machine learning","86339","<machine-learning><regression>","1","23","1","0",""
"78189","1","2020-07-23 12:32:51","is it wrong to use average='weighted' when having only 2 classes?","86676","<machine-learning><text-mining><accuracy>","2","66","1","0",""
"78191","1","2020-07-23 12:33:40","Which algorithm to use for transactional data","101234","<dataset><algorithms>","0","334","3","0",""
"78192","1","2020-07-23 12:50:23","How to handle sparsely coded features in a dataframe","99648","<machine-learning><python><missing-data><data-imputation>","0","37","1","0",""
"78193","1","2020-07-23 13:04:41","What is External representation of time in Sequential learning?","14582","<neural-network><recurrent-neural-net><sequence><sequential-pattern-mining>","1","17","0","0",""
"78194","1","2020-07-23 13:09:12","Is it possible to have stratified train-test split of a set based on two columns?","47466","<python><scikit-learn><dataset><pandas>","4","2306","1","0","1"
"78196","1","2020-07-23 13:49:40","Train model for predicting events based on other signal events","37706","<machine-learning><time-series><feature-engineering>","0","38","1","1",""
"78197","1","2020-07-23 13:59:34","Does YOLO give preference to color over shape or vice-versa while detecting an object?","100985","<deep-learning><cnn><computer-vision><yolo><coursera>","0","75","1","0",""
"78204","1","2020-07-23 15:20:19","How to use AutoEncoders or VAE for initializing custom CNN architecture?","45907","<machine-learning><deep-learning><autoencoder><convolutional-neural-network>","0","26","0","0",""
"78208","1","2020-07-23 15:59:51","Dynamic Images in Tableau","101245","<image><tableau>","0","167","1","0",""
"78212","1","2020-07-23 18:26:26","When does Adam update its weights?","94191","<machine-learning><deep-learning><keras><tensorflow>","1","41","1","1",""
"78214","1","2020-07-23 18:33:37","X, Y names in data-science","101251","<data><machine-learning-model>","2","126","2","3","1"
"78218","1","2020-07-23 20:42:48","How to deal with mixed type features?","101254","<machine-learning><dataset><feature-engineering>","1","60","2","2",""
"78220","1","2020-07-23 21:30:38","How is this score function estimator derived?","101256","<machine-learning><reinforcement-learning><policy-gradients><derivation>","1","53","1","0",""
"78221","1","2020-07-23 21:57:07","How to grid search feature selection and neural network hyperparameters in the same grid?","99102","<machine-learning><deep-learning><keras><scikit-learn>","0","115","1","0",""
"78222","1","2020-07-23 22:17:56","How can I easily retrieve the latent space encodings in tensorflow?","101259","<python><tensorflow><autoencoder>","-1","19","1","0",""
"78224","1","2020-07-23 22:33:27","How to apply Kalman Filter for Cleaning Timeseries Data effectively without much optimization?","101260","<python><pandas><data-cleaning><dataframe><interpolation>","1","24","0","0","1"
"78227","1","2020-07-24 01:36:09","Binary classification using images and an external dataset","101264","<machine-learning><deep-learning>","1","34","1","0",""
"78228","1","2020-07-24 01:42:13","Does it make sense to train kalman filter on unscaled (Timeseries-)data, to clean it?","101260","<time-series><pandas><data-cleaning><dataframe><normalization>","0","13","0","1",""
"78233","1","2020-07-24 06:03:10","Similarity Measure between two feature vectors","64270","<keras><similarity><distance><features>","3","1246","2","3","0"
"78235","1","2020-07-24 06:50:51","Product classification on multiple levels","101175","<python><classification><nlp>","0","12","0","0",""
"78237","1","2020-07-24 07:01:25","What is the right way to store datasets for a CNN project","82027","<dataset><version-control>","1","16","1","0",""
"78242","1","2020-07-24 07:34:40","Advise resources on un-supervised learning","101251","<machine-learning><statistics><unsupervised-learning><books>","1","17","1","0",""
"78246","1","2020-07-24 08:23:14","what is the difference in terms namely Correlation, correlated and collinearity?","91724","<correlation><collinearity><pearsons-correlation-coefficient>","4","121","2","2",""
"78248","1","2020-07-24 08:47:02","Does training of neural networks follow the same order in each epoch?","98970","<deep-learning><overfitting><bias><weight-initialization><epochs>","0","25","1","0",""
"78252","1","2020-07-23 20:46:23","What is the best way to train a gradient boosted model on a binomial dataset where the number of ""observations"" for each instance varies?","101301","<python><machine-learning><regression><classification><xgboost>","0","57","0","2",""
"78253","1","2020-07-24 09:41:01","How can we perfrom pre fitted standard scalar inverse transform on y variable in pipeline","42940","<python><scikit-learn>","1","127","0","0","1"
"78254","1","2020-07-24 09:57:46","Machine learning detect changes in components","101279","<machine-learning><object-detection>","0","31","2","0",""
"67334","1","2020-01-31 14:46:01","What's the purpose of padding with Maxpooling?","86182","<keras><cnn><convolution><pooling>","2","2355","2","0","2"
"67338","1","2020-01-31 16:25:03","Gaussian Naive Bayes (GaussianNB) classifier not working with large number of features","83488","<machine-learning><classification><scikit-learn><predictive-modeling><naive-bayes-classifier>","2","51","1","0",""
"67340","1","2020-01-31 16:53:33","features to help distinguish between document images","29157","<feature-selection><image-classification><feature-extraction>","2","16","0","2",""
"67341","1","2020-01-31 17:08:57","stacking features vs concatenating layers","29157","<deep-learning><feature-selection>","2","19","0","0",""
"67342","1","2020-01-31 17:09:22","XGBoost: how to adjust the probabilities of a binary classifier to match training data?","9988","<machine-learning><python><xgboost><probability-calibration>","5","552","1","4","2"
"67344","1","2020-01-31 18:21:26","Is there a gradient descent-based optimization algorithm that works with non-linear constraints?","60226","<gradient-descent><julia>","1","31","0","0",""
"67346","1","2020-01-31 18:49:12","kmean clustering","89230","<clustering><k-means><matlab>","-1","54","1","2",""
"67347","1","2020-01-31 19:19:05","tensorflow pseudo inverse doesn't work for complex matrices!","89232","<machine-learning><python><tensorflow><numpy><matrix>","3","131","1","0","0"
"67348","1","2020-01-31 19:42:19","matplotlib graph to plot values and variance","88255","<python><pandas><matplotlib><variance>","2","2379","1","0",""
"67351","1","2020-01-31 21:31:36","Why tensorflow saver meta file is getting large?","68594","<python><tensorflow>","1","42","0","0",""
"67353","1","2020-02-01 01:18:29","What does these points mean in Naive Bayes?","89244","<machine-learning><naive-bayes-classifier><classifier>","3","43","1","1",""
"67354","1","2020-02-01 03:06:28","How YOLO training and prediction works for an object fall in multiple grid?","73441","<image-classification><object-detection><yolo>","2","184","1","0","1"
"67355","1","2020-02-01 03:08:23","How to handle and report patient characteristic statistic with missing data in essay?","89245","<missing-data><descriptive-statistics>","1","23","0","0",""
"67358","1","2020-02-01 09:50:07","Extracting information from table within invoices","89168","<machine-learning><python><object-detection><named-entity-recognition>","1","40","0","0",""
"67360","1","2020-02-01 10:29:07","How to correctly calculate average F1 score, precision and recall of a Named Entity Recognition system?","89253","<evaluation><named-entity-recognition><f1score>","2","507","1","0",""
"67361","1","2020-02-01 11:03:01","Predicting the next occurrence based on binary","89255","<python><predictive-modeling><binary>","1","35","1","3",""
"67362","1","2020-02-01 11:18:22","Manual way to draw accuracy/loss graphs","16546","<neural-network><keras><convolution><accuracy><evaluation>","1","514","2","2",""
"67364","1","2020-02-01 11:46:29","Attractive clustering experiment for missing value datasets","14909","<clustering><experiments>","0","27","0","6",""
"67366","1","2020-02-01 13:17:18","How is the target_f updated in the Keras solution to the Deep Q-learning Cartpole/Gym algorithm?","89263","<deep-learning><keras><reinforcement-learning><q-learning><openai-gym>","1","26","1","0",""
"67373","1","2020-02-01 14:24:53","Is it possible to patent a new general method of optimizing some industrial processes?","87770","<deep-learning><visualization>","2","54","2","0",""
"67374","1","2020-02-01 14:29:16","AttributeError: module 'keras.backend' has no attribute 'backend'","67537","<python><keras><tensorflow>","1","2890","1","0",""
"67376","1","2020-02-01 14:55:13","Efficient implementation of seperable convolution in tensorflow","89269","<deep-learning><cnn><convolution><faster-rcnn>","1","15","0","0",""
"67378","1","2020-02-01 16:12:54","Should I use a regression or classification framework to predict rankings?","89272","<machine-learning>","0","21","1","0",""
"67379","1","2020-02-01 16:22:03","Why this calculation of weight vector in linear regression is only for small dataset?","89244","<nlp><regression><gradient-descent>","0","34","1","2",""
"67391","1","2020-02-01 21:18:50","Multiclass AUC score higher than binary","89278","<classification><random-forest><multiclass-classification>","1","19","0","2",""
"67392","1","2020-02-01 21:56:53","How to use text classification where the training source are txt files in categorized folders?","89290","<machine-learning><python><text-classification>","1","120","1","3",""
"67394","1","2020-02-02 01:19:59","How to group a unique column and find the mean value in a separate column in R","89292","<r><dataset><data-cleaning>","1","27","1","0",""
"67395","1","2020-02-02 01:23:45","Fitting a model as a significance testing alternative","12167","<ab-test>","1","31","2","0",""
"67396","1","2020-02-02 03:13:49","How can I tune LSTM hyperparameters?","89294","<lstm><hyperparameter><hyperparameter-tuning><epochs>","2","1128","2","0",""
"67397","1","2020-02-02 07:11:27","How to get similar visualization to R fviz_cluster function in Python?","88317","<python><classification><clustering><visualization>","1","520","1","0","2"
"67400","1","2020-02-02 09:40:56","Occasional deep pits on validation accuracy graph","89304","<keras>","1","38","1","2",""
"67401","1","2020-02-02 11:19:08","Random Parameters to fix in ML to perform controlled experiments","82698","<machine-learning><scikit-learn><data><data-science-model><numpy>","1","91","1","0",""
"67409","1","2020-02-02 13:53:53","Require Guidance - Identifying risk factors","64876","<machine-learning><deep-learning><data-mining><statistics><logistic-regression>","1","30","1","0",""
"67411","1","2020-02-02 14:19:40","Does keras' model.fit() remember learning rate when called multiple times?","87395","<machine-learning><deep-learning><keras><tensorflow><training>","0","951","1","0",""
"67417","1","2020-02-02 15:46:31","keras: extract feature names from a saved model","42022","<keras>","1","124","0","0",""
"67422","1","2020-02-02 18:14:33","Classify graphs using machine learning","37467","<machine-learning><classification>","0","76","1","0",""
"67423","1","2020-02-02 18:52:51","How to apply K-Medoids in PySpark?","87725","<python><clustering><apache-spark><pyspark>","0","192","1","0",""
"67424","1","2020-02-02 18:59:25","confusion matrix results in CNN keras","89322","<python><keras><cnn><python-3.x>","1","4303","1","0",""
"67427","1","2020-02-02 19:46:37","How to apply supervised machine learning when the target label depends on multiple input rows?","54819","<machine-learning><keras><multiclass-classification><supervised-learning><multilabel-classification>","2","566","3","0","1"
"67430","1","2020-02-02 20:47:41","Are there decisive leaders in programming with tabular data?","89329","<pandas><sql><nosql><data-table>","1","22","0","0","1"
"78262","1","2020-07-24 12:21:47","Comparing Dataset - Should I use the same Test dataset?","97463","<machine-learning><dataset><evaluation>","0","51","1","0","0"
"78263","1","2020-07-24 12:29:47","Prediction of Remaining Useful Lifetime (RUL) of an Accelerator Beam","101286","<machine-learning><python><neural-network><keras><lstm>","0","16","0","0",""
"78265","1","2020-07-24 12:40:47","Matrix of pairwise cosine similarities from matrix of vectors","101287","<pandas><data><numpy><cosine-distance>","-1","208","1","0",""
"78268","1","2020-07-24 13:32:37","Fine tuning a automatic speech recognition model with my own dataset","101290","<machine-learning><dataset><training><evaluation><speech-to-text>","1","87","0","0",""
"78269","1","2020-07-24 13:53:50","Style transfer model outputs only zero valued pixels","101292","<machine-learning><python><tensorflow><machine-learning-model><neural-style-transfer>","1","30","0","0",""
"78271","1","2020-07-24 14:31:40","What are main algorithmic differences between XGboost, lightGBM and Catboost?","100034","<machine-learning><xgboost>","0","36","0","0",""
"78276","1","2020-07-24 15:39:57","How to avoid confusion between Percentage and Percentage Points?","201","<statistics>","1","38","1","0",""
"78277","1","2020-07-24 15:41:03","How can i tell if my model is overfitting from the distribution of predicted probabilities?","67931","<python><classification><probability><lightgbm><probability-calibration>","2","58","1","1",""
"78280","1","2020-07-24 18:09:34","Machine Learning Recommender high data intensity","95699","<python><recommender-system><databases><azure-ml><cloud-computing>","0","15","0","1",""
"78282","1","2020-07-24 18:39:52","Is always converting a input vector into matrix and apply cnn's good idea?","101300","<cnn><convolutional-neural-network>","0","30","1","0",""
"78284","1","2020-07-24 19:37:56","what make lightGBM run faster than XGBoost?","100034","<xgboost>","2","59","1","0",""
"78287","1","2020-07-24 23:58:48","Visual/intuitive comparisons between various pairwise loss functions for learning-to-rank tasks","100034","<ranking><learning-to-rank>","0","9","0","0",""
"78295","1","2020-07-25 09:51:04","What should I start with first? Python for beginners or applied data science?","46200","<machine-learning><python><coursera>","0","47","1","0",""
"78296","1","2020-07-25 10:09:46","What is the effect of oversampling on logistic regression?","31610","<logistic-regression><sampling>","0","250","1","3",""
"78298","1","2020-07-25 12:03:35","Feature Importance without Random Forest Feature Importances","87292","<machine-learning><feature-selection><logistic-regression>","2","89","2","1",""
"78302","1","2020-07-25 16:01:29","Hypothesis Testing on Prediction from Random Forest Classifier","101334","<research><hypothesis-testing>","0","26","0","1",""
"78304","1","2020-07-25 18:07:44","Elasticsearch for Data Science","18501","<nlp><clustering>","0","27","0","0",""
"78306","1","2020-07-25 19:17:12","""Change the features of a CNN into a grid to fed into RNN Encoder?"" What is meant by that?","85786","<machine-learning><neural-network><deep-learning><nlp><cnn>","2","60","1","2",""
"78309","1","2020-07-26 02:08:42","Python: significance test (claim), one sample, test the proportion - simpler code","23556","<python><scipy><statsmodels><hypothesis-testing>","0","16","0","0",""
"78310","1","2020-07-26 02:18:11","statsmodels: significance test (claim test), one sample, mean value - any function available?","23556","<python><statsmodels><hypothesis-testing>","0","14","0","0",""
"78311","1","2020-07-26 02:21:02","multi-state lstm for time series forecasting","100183","<machine-learning><keras><tensorflow><lstm>","0","139","0","2",""
"78312","1","2020-07-26 02:34:57","Why does Multinomial Naivebayes fails/poor results for continous data like iris dataset?","100942","<naive-bayes-classifier>","0","31","0","1",""
"78315","1","2020-07-26 04:20:45","pytorch convolution with 0-stride along one dimension","68068","<pytorch><convolutional-neural-network>","1","110","1","1",""
"78316","1","2020-07-26 04:51:48","How do we know a neural network test accuracy is good enough when results vary with different runs?","27135","<machine-learning><neural-network><deep-learning><accuracy><research>","0","41","1","1",""
"78321","1","2020-07-26 09:54:38","Kernel approximation of a function known only point-wise?","96728","<kernel><reference-request><gaussian>","0","24","0","1",""
"78322","1","2020-07-26 10:54:37","Image segmentation network to extract questions from an image of a test paper?","54229","<python><nlp><computer-vision><ocr><image-segmentation>","0","52","0","5",""
"78324","1","2020-07-26 11:03:50","What criteria use in order to select the best internal validation for clustering?","66957","<clustering><k-means>","1","56","1","0",""
"78329","1","2020-07-26 12:42:58","How does Mutual Information handle background overlap","66595","<mutual-information>","1","16","0","0","1"
"78331","1","2020-07-26 13:23:15","Why does dice coefficient equally weigh false positive and false negative?","88059","<machine-learning><image-segmentation>","0","45","0","1",""
"78336","1","2020-07-26 14:31:09","Using flow_from_dataframe with multiple inputs","93556","<neural-network><deep-learning><keras><regression><cnn>","0","144","0","1",""
"78340","1","2020-07-26 15:19:50","Why naive bayes is ""naive""","101300","<naive-bayes-algorithim>","5","418","1","0",""
"78341","1","2020-07-26 16:08:05","What is the intuition behind decreasing the slope when using regularization?","101300","<regularization>","2","82","2","1","1"
"78343","1","2020-07-26 16:50:47","Not sure how to manage 1 hot encoded data in RNN","66252","<tensorflow><rnn>","0","13","0","0",""
"78344","1","2020-07-26 19:22:06","Uncertainty in connection to explainability","80461","<accuracy><explainable-ai>","1","32","1","2",""
"78345","1","2020-07-26 19:41:28","Why Davies-Bould chose a number ob cluster higher than Silhouette or Calinsky Harabasz?","66957","<clustering><k-means><evaluation>","0","40","1","0",""
"78348","1","2020-07-27 00:31:29","Finding relationships between multiple readings from an IoT sensor network time-series data","101385","<python><time-series>","1","32","0","0",""
"78349","1","2020-07-27 01:10:46","Logic behind the Statement on Non-Parametric models","101386","<machine-learning-model><k-nn><self-study><non-parametric>","0","39","1","0","1"
"78350","1","2020-07-27 01:21:55","Getting unexpected keyword error in CatBoostRegressor while using GridSearchCV","91826","<machine-learning><boosting><gridsearchcv>","0","178","0","3",""
"78353","1","2020-07-27 05:24:00","Differences between pseudocolor plot and heatmap?","99926","<visualization><matplotlib><plotting><heatmap>","0","40","1","0",""
"78355","1","2020-07-27 06:00:55","Brain Connectogram or Connectivity Visualization","50654","<visualization><windows>","0","63","1","0",""
"78360","1","2020-07-27 08:51:18","How do local minima occur in the equation of loss function?","100892","<gradient-descent>","2","213","2","0",""
"78363","1","2020-07-27 09:16:01","How backpropagation works in case of 2 hidden layers?","101380","<machine-learning><backpropagation>","1","37","0","0",""
"78365","1","2020-07-27 10:25:23","Loss function for group aggregated prediction results","101403","<machine-learning><loss-function>","0","20","0","0",""
"78369","1","2020-07-27 11:51:16","Which model is better, one just before overfitting with higher accuracy or one with no overfitting and lower accuracy?","57237","<machine-learning><cnn><accuracy><overfitting>","1","109","2","2",""
"78371","1","2020-07-27 12:54:28","Understanding Transfer Learning of Word Embeddings","101407","<nlp><word-embeddings><word2vec><transfer-learning><named-entity-recognition>","1","190","1","2",""
"78373","1","2020-07-27 14:13:46","Model deployment with Flask, Tensorflow Serving and Docker","101412","<keras>","0","84","0","0",""
"78374","1","2020-07-27 14:40:43","Python writing to Excel file: writerow() takes no keyword arguments","100262","<python><error-handling><web-scraping>","0","276","1","0",""
"67433","1","2020-02-02 23:34:15","plotting histogram together with variance","88255","<python><matplotlib><variance>","0","1168","1","0",""
"67439","1","2020-02-03 04:38:18","What is the output of multivariate LSTM model?","89334","<deep-learning><lstm><rnn><recurrent-neural-net>","1","83","1","0","0"
"67440","1","2020-02-03 04:42:25","How to understand the weights and biases for beginners?","86916","<deep-learning><nlp><cnn><image-classification><convolution>","0","200","2","0",""
"67450","1","2020-02-03 08:49:01","How to support a dynamic shape input for tf.where()","89232","<machine-learning><python><tensorflow>","0","124","1","0",""
"67451","1","2020-02-03 09:03:08","Dealing with issues in ""test"" predictons for single ""items"" (null values, standardization in place, etc)","89176","<cross-validation><prediction><normalization><missing-data><data-imputation>","1","21","1","0",""
"67455","1","2020-02-03 11:01:02","How can we assess the importance of the features even if we ended up applying PCA?","87779","<feature-selection><feature-engineering>","1","25","0","1","1"
"67460","1","2020-02-03 13:12:55","Building a search tool and classifying text using NLP and ML","27785","<machine-learning><nlp><natural-language-process>","2","210","1","4",""
"67465","1","2020-02-03 15:03:28","help understanding deep Q learning algorithm from deep mind paper","89352","<q-learning>","1","16","0","0",""
"67471","1","2020-02-03 17:10:56","Metrics for same signal","89360","<machine-learning><python><keras><tensorflow><accuracy>","1","23","2","0",""
"67474","1","2020-02-03 18:12:30","Modeling events at irregular intervals","31186","<machine-learning><deep-learning><feature-engineering>","1","46","1","0",""
"67475","1","2020-02-03 18:28:07","Standardization of variables in log-scale","88926","<python><regression><feature-scaling>","2","71","1","0",""
"67479","1","2020-02-03 19:58:14","How to calculate joint feature contribution for XGBoost Classifier in python?","89372","<machine-learning><python><xgboost><shap>","2","274","1","1","2"
"67482","1","2020-02-03 21:05:56","Patch wise training vs Full Convolutional Training in semantic segmentation","86182","<cnn><image-classification><convolution><image-segmentation>","0","451","1","0",""
"67484","1","2020-02-03 23:28:49","Is it possible to pass dataframes between R and Python using Arrow with zero-copy?","40951","<python><r>","1","115","1","0",""
"67486","1","2020-02-03 23:52:00","How do I encode time in high dimensional space?","55018","<machine-learning><time-series><feature-engineering><word-embeddings>","2","93","2","0",""
"67489","1","2020-02-04 03:49:34","How to split data into 3 parts in Python - training(70%), validation(15%) and test(15%) and each part have similar target rate?","89384","<machine-learning><python><scikit-learn><overfitting>","3","3395","2","0",""
"67492","1","2020-02-04 04:31:59","Association Rule Mining across two market baskets","5182","<machine-learning><text-mining><association-rules><market-basket-analysis>","0","40","1","0",""
"67493","1","2020-02-04 04:34:06","Techniques for increase random forest classifier accuracy","87652","<machine-learning><python><classification><random-forest><supervised-learning>","-1","115","2","0",""
"67495","1","2020-02-04 07:00:03","Will Keras fit( ) function automatically shuffles the input dataset by default?","79448","<machine-learning><deep-learning><keras>","1","1248","1","0",""
"67500","1","2020-02-04 08:45:18","K-Means Clustering for data points with multiple attributes","89394","<machine-learning><python><scikit-learn><clustering><k-means>","0","1529","2","1","1"
"67501","1","2020-02-04 09:00:44","Predictive Maintenance - Top books involving any domain","89395","<machine-learning><books>","1","24","0","0",""
"67505","1","2020-02-04 09:17:21","Matching Algorithms in Python","12533","<machine-learning><python><deep-learning><algorithms>","1","1556","1","0","1"
"67507","1","2020-02-04 09:50:58","Clustering data set with multiple dimensions","89394","<python><clustering><unsupervised-learning><k-means>","-2","302","2","0",""
"67512","1","2020-02-04 10:31:35","What do I do when my column has 50% data missing?","67931","<classification><pandas><data-imputation>","2","423","2","0",""
"67519","1","2020-02-04 10:55:13","Determine model hyper-parameter values for grid search","87652","<machine-learning><python><regression><data-science-model><grid-search>","1","583","1","0",""
"67524","1","2020-02-04 12:23:15","Are there any methods to detect whole multivariate time-series as anomalous from a set of multivariate time-series?","89220","<time-series><unsupervised-learning><anomaly-detection><multivariate-distribution>","1","26","0","4",""
"67525","1","2020-02-04 12:37:56","Can numerical discrete finite data be always treated also as categorical?","43221","<data-mining><statistics><data>","3","32","1","0",""
"67526","1","2020-02-04 12:42:29","Simulating mental disorders in machine learning systems","20844","<reinforcement-learning>","-2","46","2","1",""
"67530","1","2020-02-04 14:01:58","LIME Random Forest explanations:","71179","<random-forest><explainable-ai>","1","42","1","0",""
"67533","1","2020-02-04 15:18:06","Non-parametric regression on set of time series: One model for each or one for all series?","14909","<time-series><dataset><regression><non-parametric>","1","11","0","0",""
"67534","1","2020-02-04 15:28:09","Needed: Java library to calculate text readability/complexity","88079","<nlp><text><java>","2","106","1","0",""
"67546","1","2020-02-05 00:41:09","How to plot a world map with cities in the right locations?","23556","<geospatial>","0","43","0","3",""
"67548","1","2020-02-05 02:38:14","Getting feature vectors from CatBoost pool","80129","<classification><boosting><smote>","0","183","1","0",""
"67549","1","2020-02-05 02:45:43","Validation Loss is not decreasing - Regression model","89445","<machine-learning><neural-network><keras><regression><python-3.x>","0","461","1","12",""
"67551","1","2020-02-05 04:15:26","How to handle potential interactions when one-hot encoding?","89446","<linear-regression><feature-engineering><one-hot-encoding>","1","137","1","0",""
"67552","1","2020-02-05 04:43:08","How to encode a column containing both string and numbers","89200","<machine-learning><encoding>","1","49","1","0",""
"67558","1","2020-02-05 07:10:42","How do I read a dat file, for which I don't know its structure?","89449","<dataset><pandas><data><dataframe><binary>","0","7991","2","0",""
"67559","1","2020-02-05 07:21:51","Loading models from external source","79570","<python><machine-learning-model><data-engineering>","2","34","2","0",""
"67560","1","2020-02-05 07:22:12","How to select one record from multiple record for a subject during analysis?","64876","<machine-learning><deep-learning><classification><data-mining><logistic-regression>","0","55","1","11",""
"67561","1","2020-02-05 07:24:34","What should I do with a test and train set not having same classes?","89450","<dataset>","0","190","1","2",""
